key,speaker,word,repetition,start,end,wav,elapsed,L1,age,gender,FR_level,RU_level
SH__cache cache__1,SH,cache cache,1,1.4382,1.6,sh_fra_list1_FRcorp25.wav,0.084,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.6,1.78,sh_fra_list1_FRcorp25.wav,0.081,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.78,2.06,sh_fra_list1_FRcorp25.wav,0.087,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.79,0.96,sh_fra_list1_FRcorp26.wav,0.086,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.96,1.19,sh_fra_list1_FRcorp26.wav,0.09,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.19,1.38,sh_fra_list1_FRcorp26.wav,0.078,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.38,1.54,sh_fra_list1_FRcorp26.wav,0.077,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.54,1.74,sh_fra_list1_FRcorp26.wav,0.084,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.79,0.95,sh_fra_list1_FRcorp27.wav,0.075,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.95,1.21,sh_fra_list1_FRcorp27.wav,0.093,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.21,1.3789,sh_fra_list1_FRcorp27.wav,0.078,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.3789,1.595,sh_fra_list1_FRcorp27.wav,0.071,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.84,1.04,sh_fra_list1_FRcorp28.wav,0.077,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.04,1.17,sh_fra_list1_FRcorp28.wav,0.067,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.17,1.36,sh_fra_list1_FRcorp28.wav,0.078,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.36,1.53,sh_fra_list1_FRcorp28.wav,0.083,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.53,1.7684,sh_fra_list1_FRcorp28.wav,0.089,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.64,0.83,sh_fra_list1_FRcorp29.wav,0.081,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.83,1.1984,sh_fra_list1_FRcorp29.wav,0.101,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.1984,1.36,sh_fra_list1_FRcorp29.wav,0.078,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.36,1.5828,sh_fra_list1_FRcorp29.wav,0.078,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.89,1.09,sh_fra_list1_FRcorp2.wav,0.078,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.09,1.45,sh_fra_list1_FRcorp2.wav,0.104,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.45,1.6347,sh_fra_list1_FRcorp2.wav,0.084,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.6347,1.84,sh_fra_list1_FRcorp2.wav,0.078,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.81,0.9914,sh_fra_list1_FRcorp30.wav,0.081,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.9914,1.3003,sh_fra_list1_FRcorp30.wav,0.1,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.3003,1.45,sh_fra_list1_FRcorp30.wav,0.078,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.45,1.6543,sh_fra_list1_FRcorp30.wav,0.078,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.6568,0.8591,sh_fra_list1_FRcorp31.wav,0.081,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.8591,1.21,sh_fra_list1_FRcorp31.wav,0.095,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.21,1.3927,sh_fra_list1_FRcorp31.wav,0.08,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.3927,1.5706,sh_fra_list1_FRcorp31.wav,0.143,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.76,0.914,sh_fra_list1_FRcorp32.wav,0.081,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.914,1.35,sh_fra_list1_FRcorp32.wav,0.101,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.35,1.53,sh_fra_list1_FRcorp32.wav,0.086,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.53,1.7324,sh_fra_list1_FRcorp32.wav,0.083,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.9362,1.13,sh_fra_list1_FRcorp33.wav,0.082,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.13,1.3347,sh_fra_list1_FRcorp33.wav,0.085,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.3347,1.76,sh_fra_list1_FRcorp33.wav,0.107,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.76,1.9299,sh_fra_list1_FRcorp33.wav,0.088,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.9299,2.1443,sh_fra_list1_FRcorp33.wav,0.078,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.95,1.13,sh_fra_list1_FRcorp34.wav,0.086,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.13,1.37,sh_fra_list1_FRcorp34.wav,0.086,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.37,1.54,sh_fra_list1_FRcorp34.wav,0.087,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.54,1.7457,sh_fra_list1_FRcorp34.wav,0.076,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.83,1.01,sh_fra_list1_FRcorp35.wav,0.085,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.01,1.34,sh_fra_list1_FRcorp35.wav,0.086,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.34,1.48,sh_fra_list1_FRcorp35.wav,0.071,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.48,1.7157,sh_fra_list1_FRcorp35.wav,0.088,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.92,1.12,sh_fra_list1_FRcorp36.wav,0.077,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.12,1.73,sh_fra_list1_FRcorp36.wav,0.124,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.73,1.89,sh_fra_list1_FRcorp36.wav,0.08,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.89,2.1152,sh_fra_list1_FRcorp36.wav,0.085,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,1.02,1.16,sh_fra_list1_FRcorp37.wav,0.07,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.16,1.37,sh_fra_list1_FRcorp37.wav,0.086,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.37,1.6,sh_fra_list1_FRcorp37.wav,0.084,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.6,1.71,sh_fra_list1_FRcorp37.wav,0.081,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.71,1.85,sh_fra_list1_FRcorp37.wav,0.076,fr,21,m,C2,A1
SH__pour gabriel__1,SH,pour gabriel,1,1.85,2.17,sh_fra_list1_FRcorp37.wav,0.097,fr,21,m,C2,A1
SH__louche__1,SH,louche,1,2.49,2.66,sh_fra_list1_FRcorp37.wav,0.086,fr,21,m,C2,A1
SH__distractor__1,SH,distractor,1,2.66,2.81,sh_fra_list1_FRcorp37.wav,0.083,fr,21,m,C2,A1
SH__tulle__1,SH,tulle,1,2.81,2.98,sh_fra_list1_FRcorp37.wav,0.082,fr,21,m,C2,A1
SH__juxtaposer__1,SH,juxtaposer,1,2.98,3.1,sh_fra_list1_FRcorp37.wav,0.069,fr,21,m,C2,A1
SH__pas ceux__1,SH,pas ceux,1,3.1,3.29,sh_fra_list1_FRcorp37.wav,0.078,fr,21,m,C2,A1
SH__garage__1,SH,garage,1,3.29,3.69,sh_fra_list1_FRcorp37.wav,0.102,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,1.03,1.17,sh_fra_list1_FRcorp38.wav,0.071,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.17,1.51,sh_fra_list1_FRcorp38.wav,0.097,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.51,1.68,sh_fra_list1_FRcorp38.wav,0.079,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.68,1.9056,sh_fra_list1_FRcorp38.wav,0.083,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.82,1.01,sh_fra_list1_FRcorp39.wav,0.08,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.01,1.17,sh_fra_list1_FRcorp39.wav,0.084,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.17,1.34,sh_fra_list1_FRcorp39.wav,0.083,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.34,1.52,sh_fra_list1_FRcorp39.wav,0.086,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.52,1.7251,sh_fra_list1_FRcorp39.wav,0.088,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.83,1.05,sh_fra_list1_FRcorp3.wav,0.126,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.05,1.27,sh_fra_list1_FRcorp3.wav,0.088,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.27,1.43,sh_fra_list1_FRcorp3.wav,0.093,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.43,1.6,sh_fra_list1_FRcorp3.wav,0.098,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.6,1.8184,sh_fra_list1_FRcorp3.wav,0.083,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.71,0.86,sh_fra_list1_FRcorp40.wav,0.075,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.86,1.1,sh_fra_list1_FRcorp40.wav,0.092,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.1,1.26,sh_fra_list1_FRcorp40.wav,0.087,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.26,1.49,sh_fra_list1_FRcorp40.wav,0.093,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.77,0.93,sh_fra_list1_FRcorp41.wav,0.086,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.93,1.14,sh_fra_list1_FRcorp41.wav,0.077,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.14,1.31,sh_fra_list1_FRcorp41.wav,0.092,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.31,1.47,sh_fra_list1_FRcorp41.wav,0.084,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.47,1.6665,sh_fra_list1_FRcorp41.wav,0.09,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.93,1.06,sh_fra_list1_FRcorp42.wav,0.082,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.06,1.24,sh_fra_list1_FRcorp42.wav,0.094,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.24,1.44,sh_fra_list1_FRcorp42.wav,0.102,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.44,1.55,sh_fra_list1_FRcorp42.wav,0.076,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.55,1.69,sh_fra_list1_FRcorp42.wav,0.074,fr,21,m,C2,A1
SH__pour gabriel__1,SH,pour gabriel,1,1.69,2.12,sh_fra_list1_FRcorp42.wav,0.108,fr,21,m,C2,A1
SH__louche__1,SH,louche,1,2.19,2.35,sh_fra_list1_FRcorp42.wav,0.083,fr,21,m,C2,A1
SH__distractor__1,SH,distractor,1,2.35,2.52,sh_fra_list1_FRcorp42.wav,0.089,fr,21,m,C2,A1
SH__tulle__1,SH,tulle,1,2.52,2.7,sh_fra_list1_FRcorp42.wav,0.103,fr,21,m,C2,A1
SH__juxtaposer__1,SH,juxtaposer,1,2.7,2.81,sh_fra_list1_FRcorp42.wav,0.076,fr,21,m,C2,A1
SH__pas ceux__1,SH,pas ceux,1,2.81,2.99,sh_fra_list1_FRcorp42.wav,0.088,fr,21,m,C2,A1
SH__garage__1,SH,garage,1,2.99,3.37,sh_fra_list1_FRcorp42.wav,0.104,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.91,1.1216,sh_fra_list1_FRcorp43.wav,0.079,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.1216,1.38,sh_fra_list1_FRcorp43.wav,0.094,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.38,1.5377,sh_fra_list1_FRcorp43.wav,0.08,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.5377,1.7271,sh_fra_list1_FRcorp43.wav,0.079,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.76,0.93,sh_fra_list1_FRcorp44.wav,0.08,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.93,1.17,sh_fra_list1_FRcorp44.wav,0.086,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.17,1.34,sh_fra_list1_FRcorp44.wav,0.084,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.34,1.51,sh_fra_list1_FRcorp44.wav,0.075,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.84,0.99,sh_fra_list1_FRcorp45.wav,0.076,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.99,1.3445,sh_fra_list1_FRcorp45.wav,0.099,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.3445,1.5077,sh_fra_list1_FRcorp45.wav,0.088,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.5077,1.7275,sh_fra_list1_FRcorp45.wav,0.08,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.72,0.9045,sh_fra_list1_FRcorp46.wav,0.085,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.9045,1.49,sh_fra_list1_FRcorp46.wav,0.12,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.49,1.65,sh_fra_list1_FRcorp46.wav,0.081,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.65,1.8601,sh_fra_list1_FRcorp46.wav,0.076,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.95,1.1,sh_fra_list1_FRcorp47.wav,0.078,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.1,1.45,sh_fra_list1_FRcorp47.wav,0.094,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.45,1.59,sh_fra_list1_FRcorp47.wav,0.071,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.59,1.87,sh_fra_list1_FRcorp47.wav,0.094,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.93,1.11,sh_fra_list1_FRcorp48.wav,0.086,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.11,1.31,sh_fra_list1_FRcorp48.wav,0.079,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.31,1.72,sh_fra_list1_FRcorp48.wav,0.097,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.72,1.88,sh_fra_list1_FRcorp48.wav,0.079,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.88,2.09,sh_fra_list1_FRcorp48.wav,0.079,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,1.0,1.1669,sh_fra_list1_FRcorp49.wav,0.086,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.1669,1.33,sh_fra_list1_FRcorp49.wav,0.077,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.33,1.5,sh_fra_list1_FRcorp49.wav,0.087,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.5,1.6898,sh_fra_list1_FRcorp49.wav,0.076,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.6898,1.889,sh_fra_list1_FRcorp49.wav,0.084,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.79,1.05,sh_fra_list1_FRcorp4.wav,0.09,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.09,1.35,sh_fra_list1_FRcorp4.wav,0.09,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.35,1.5,sh_fra_list1_FRcorp4.wav,0.076,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.5,1.75,sh_fra_list1_FRcorp4.wav,0.089,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.8804,1.0518,sh_fra_list1_FRcorp50.wav,0.085,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.0518,1.47,sh_fra_list1_FRcorp50.wav,0.106,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.47,1.66,sh_fra_list1_FRcorp50.wav,0.077,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.66,1.8198,sh_fra_list1_FRcorp50.wav,0.084,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.81,0.97,sh_fra_list1_FRcorp51.wav,0.081,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.97,1.34,sh_fra_list1_FRcorp51.wav,0.104,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.34,1.5323,sh_fra_list1_FRcorp51.wav,0.082,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.5323,1.7216,sh_fra_list1_FRcorp51.wav,0.083,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.69,0.85,sh_fra_list1_FRcorp52.wav,0.079,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.85,1.19,sh_fra_list1_FRcorp52.wav,0.095,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.19,1.3621,sh_fra_list1_FRcorp52.wav,0.092,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.3621,1.563,sh_fra_list1_FRcorp52.wav,0.076,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.83,1.0,sh_fra_list1_FRcorp53.wav,0.086,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.0,1.24,sh_fra_list1_FRcorp53.wav,0.087,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.24,1.419,sh_fra_list1_FRcorp53.wav,0.086,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.419,1.6246,sh_fra_list1_FRcorp53.wav,0.077,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.87,1.0423,sh_fra_list1_FRcorp54.wav,0.084,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.0423,1.17,sh_fra_list1_FRcorp54.wav,0.074,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.17,1.35,sh_fra_list1_FRcorp54.wav,0.088,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.35,1.5289,sh_fra_list1_FRcorp54.wav,0.083,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.5289,1.7059,sh_fra_list1_FRcorp54.wav,0.084,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.74,0.91,sh_fra_list1_FRcorp55.wav,0.084,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.91,1.27,sh_fra_list1_FRcorp55.wav,0.1,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.27,1.4205,sh_fra_list1_FRcorp55.wav,0.078,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.4205,1.6267,sh_fra_list1_FRcorp55.wav,0.079,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.9666,1.17,sh_fra_list1_FRcorp56.wav,0.082,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.17,1.3433,sh_fra_list1_FRcorp56.wav,0.084,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.3433,1.5083,sh_fra_list1_FRcorp56.wav,0.08,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.5083,1.69,sh_fra_list1_FRcorp56.wav,0.087,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.69,1.8967,sh_fra_list1_FRcorp56.wav,0.082,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.721,0.8869,sh_fra_list1_FRcorp57.wav,0.082,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.8869,1.25,sh_fra_list1_FRcorp57.wav,0.095,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.25,1.41,sh_fra_list1_FRcorp57.wav,0.081,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.41,1.6645,sh_fra_list1_FRcorp57.wav,0.094,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.5566,0.72,sh_fra_list1_FRcorp58.wav,0.083,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.72,0.92,sh_fra_list1_FRcorp58.wav,0.124,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,0.92,1.1,sh_fra_list1_FRcorp58.wav,0.086,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.1,1.25,sh_fra_list1_FRcorp58.wav,0.073,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.25,1.62,sh_fra_list1_FRcorp58.wav,0.098,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.58,0.71,sh_fra_list1_FRcorp59.wav,0.065,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.71,0.88,sh_fra_list1_FRcorp59.wav,0.085,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,0.88,1.07,sh_fra_list1_FRcorp59.wav,0.08,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.07,1.18,sh_fra_list1_FRcorp59.wav,0.071,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.18,1.33,sh_fra_list1_FRcorp59.wav,0.086,fr,21,m,C2,A1
SH__pour gabriel__1,SH,pour gabriel,1,1.33,1.66,sh_fra_list1_FRcorp59.wav,0.097,fr,21,m,C2,A1
SH__louche__1,SH,louche,1,1.97,2.13,sh_fra_list1_FRcorp59.wav,0.081,fr,21,m,C2,A1
SH__distractor__1,SH,distractor,1,2.13,2.29,sh_fra_list1_FRcorp59.wav,0.08,fr,21,m,C2,A1
SH__tulle__1,SH,tulle,1,2.29,2.46,sh_fra_list1_FRcorp59.wav,0.083,fr,21,m,C2,A1
SH__juxtaposer__1,SH,juxtaposer,1,2.46,2.56,sh_fra_list1_FRcorp59.wav,0.063,fr,21,m,C2,A1
SH__pas ceux__1,SH,pas ceux,1,2.56,2.76,sh_fra_list1_FRcorp59.wav,0.08,fr,21,m,C2,A1
SH__garage__1,SH,garage,1,2.76,3.18,sh_fra_list1_FRcorp59.wav,0.104,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.73,0.94,sh_fra_list1_FRcorp5.wav,0.078,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.94,1.2937,sh_fra_list1_FRcorp5.wav,0.099,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.2937,1.44,sh_fra_list1_FRcorp5.wav,0.086,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.44,1.6587,sh_fra_list1_FRcorp5.wav,0.08,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.77,0.9737,sh_fra_list1_FRcorp60.wav,0.083,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.9737,1.14,sh_fra_list1_FRcorp60.wav,0.093,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.14,1.58,sh_fra_list1_FRcorp60.wav,0.103,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.58,1.75,sh_fra_list1_FRcorp60.wav,0.076,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.75,1.98,sh_fra_list1_FRcorp60.wav,0.083,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.77,0.982,sh_fra_list1_FRcorp61.wav,0.079,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,0.982,1.55,sh_fra_list1_FRcorp61.wav,0.107,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.55,1.7233,sh_fra_list1_FRcorp61.wav,0.08,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.7233,1.933,sh_fra_list1_FRcorp61.wav,0.077,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.856,1.01,sh_fra_list1_FRcorp62.wav,0.086,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.01,1.22,sh_fra_list1_FRcorp62.wav,0.083,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.22,1.4068,sh_fra_list1_FRcorp62.wav,0.088,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.4068,1.5992,sh_fra_list1_FRcorp62.wav,0.076,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.88,1.08,sh_fra_list1_FRcorp63.wav,0.075,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.11,1.37,sh_fra_list1_FRcorp63.wav,0.087,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.37,1.5429,sh_fra_list1_FRcorp63.wav,0.085,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.5429,1.7471,sh_fra_list1_FRcorp63.wav,0.077,fr,21,m,C2,A1
SH__j'en chie__1,SH,j'en chie,1,0.89,1.05,sh_fra_list1_FRcorp64.wav,0.077,fr,21,m,C2,A1
SH__sérieux__1,SH,sérieux,1,1.05,1.25,sh_fra_list1_FRcorp64.wav,0.08,fr,21,m,C2,A1
SH__cache cache__1,SH,cache cache,1,1.25,1.44,sh_fra_list1_FRcorp64.wav,0.075,fr,21,m,C2,A1
SH__hier__1,SH,hier,1,1.44,1.55,sh_fra_list1_FRcorp64.wav,0.079,fr,21,m,C2,A1
SH__divan__1,SH,divan,1,1.55,1.74,sh_fra_list1_FRcorp64.wav,0.078,fr,21,m,C2,A1
SH__pour gabriel__1,SH,pour gabriel,1,1.74,2.06,sh_fra_list1_FRcorp64.wav,0.096,fr,21,m,C2,A1
SH__louche__1,SH,louche,1,2.31,2.46,sh_fra_list1_FRcorp64.wav,0.079,fr,21,m,C2,A1
SH__distractor__1,SH,distractor,1,2.46,2.62,sh_fra_list1_FRcorp64.wav,0.082,fr,21,m,C2,A1
SH__tulle__1,SH,tulle,1,2.62,2.79,sh_fra_list1_FRcorp64.wav,0.086,fr,21,m,C2,A1
SH__juxtaposer__1,SH,juxtaposer,1,2.79,2.91,sh_fra_list1_FRcorp64.wav,0.065,fr,21,m,C2,A1
SH__pas ceux__1,SH,pas ceux,1,2.91,3.08,sh_fra_list1_FRcorp64.wav,0.086,fr,21,m,C2,A1
SH__garage__1,SH,garage,1,3.08,3.48,sh_fra_list1_FRcorp64.wav,0.106,fr,21,m,C2,A1
